3,16,2,0,0,-1,-1,Thoughtsteal,1
2,30,1,9,0,0,5,Lightwell,0
4,25,2,0,0,-1,-1,Mindgames,0
7,11,1,5,0,7,7,Prophet Velen,1
4,11,1,5,0,3,5,Auchenai Soulpriest,1
0,30,2,1,0,-1,-1,Circle of Healing,0
3,7,2,8,0,-1,-1,Shadow Word: Death,1
6,11,1,0,2,6,6,Temple Enforcer,1
6,"6,30",2,0,0,-1,-1,Holy Fire,0
3,24,2,0,0,-1,-1,Shadowform,0
4,3,2,0,27,-1,-1,Mass Dispel,0
3,11,1,7,9,3,4,Dark Cultist,1
5,"6, 16",2,0,0,-1,-1,Holy Water,1
1,37,1,2,0,1,1,Chameleos,0
5,1,1,0,0,5,8,Quartz Elemental,1
7,35,1,9,0,4,9,Nightscale Matriarch,1
2,30,2,1,0,-1,-1,Divine Hymn,0
6,35,1,0,9,6,5,Coffin Crasher,1
3,35,2,0,0,-1,-1,Vivid Nightmare,0
2,30,1,0,"2,12",2,1,Squashling,1
6,4,1,1,2,5,5,Lady in White,0
5,11,2,0,0,-1,-1,Power Word: Tentacles,1
4,7,2,"1, 8",0,-1,-1,Shadow Word: Horror,0
0,"34,35",2,0,0,-1,-1,Forbidden Shaping,1
2,11,2,0,0,-1,-1,Embrace the Shadow,0
5,30,1,0,2,4,5,Darkshire Alchemist,0
6,35,1,0,2,5,5,Herald Volazj,0
4,16,1,0,9,4,3,Shifting Shade,1
2,0,1,0,31,0,7,Public Defender,0
4,11,3,"7,9",0,2,3,Brass Knuckles,0
2,11,1,1,2,2,2,Hobart Grapplehammer,0
2,6,2,"1,8",0,-1,-1,Sleep with the Fishes,0
2,11,2,0,0,-1,-1,Stolen Goods,0
4,11,1,"7,9",0,4,3,Grimy Gadgeteer,1
3,11,1,7,2,3,3,Grimestreet Pawnbroker,0
5,15,1,9,31,2,7,Alley Armorsmith,0
1,0,2,0,10,-1,-1,I Know a Guy,1
1,11,2,0,0,-1,-1,Charge,0
2,11,2,0,0,-1,-1,Rampage,0
2,6,2,0,0,-1,-1,Heroic Strike,0
3,0,3,0,0,3,2,Fiery War Axe,1
2,7,2,8,0,-1,-1,Execute,1
5,0,3,0,0,5,2,Arcanite Reaper,1
2,6,2,7,0,-1,-1,Cleave,1
3,17,1,"1, 5",0,2,3,Warsong Commander,0
2,"3,6",2,0,0,-1,-1,Slam,1
2,3,2,0,0,-1,-1,Battle Rage,1
4,13,1,0,2,3,3,Arathi Weaponsmith,1
1,6,2,"1, 8",0,-1,-1,Whirlwind,0
2,15,1,9,0,1,4,Armorsmith,1
5,7,2,"1,7,8",0,-1,-1,Brawl,1
4,6,2,0,0,-1,-1,Mortal Strike,1
1,"11,13",2,0,0,-1,-1,Upgrade!,1
1,6,2,0,0,-1,-1,Shield Slam,0
7,22,0,0,0,7,1,Gorehowl,1
8,12,1,0,4,4,9,Grommash Hellscream,1
2,"6,11",1,0,2,2,2,Cruel Taskmaster,1
3,17,1,9,0,2,4,Frothing Berserker,1
3,"3,15",2,0,0,-1,-1,Shield Block,0
0,"6,11",2,0,0,-1,-1,Inner Rage,0
4,6,3,"1,8",9,4,2,Death's Bite,1
3,0,1,0,25,3,3,Rabid Worgen,1
7,"1,6",1,7,0,3,8,Blackhowl Gunspire,0
2,12,1,0,25,1,3,Redband Wasp,0
6,6,2,0,0,-1,-1,Deadly Arsenal,0
5,11,1,9,25,4,4,Darius Crowley,1
1,26,1,0,2,1,2,Town Crier,1
2,11,3,7,9,2,2,Woodcutter's Axe,1
2,6,2,"1,8",12,-1,-1,Warpath,1
5,17,1,9,0,2,7,Festeroot Hulk,0
4,11,1,0,"2,25",2,5,Militia Commander,1
5,31,3,0,9,2,2,Tentacles for Arms,0
3,6,1,"1,8",2,3,3,Ravaging Ghoul,1
4,12,1,0,31,2,6,Bloodhoof Brave,1
7,13,1,7,2,6,5,Malkorok,1
3,16,2,0,0,-1,-1,Blood Warriors,0
1,13,1,0,2,1,1,N'Zoth's First Mate,1
1,"6,35",2,0,0,-1,-1,Blood To Ichor,1
3,11,1,0,2,3,4,Bloodsail Cultist,1
0,"17,30",2,0,0,-1,-1,Ancestral Healing,0
0,17,2,1,0,-1,-1,Totemic Might,0
1,6,2,0,13,-1,-1,Frost Shock,0
2,17,2,0,0,-1,-1,Windfury,0
2,17,2,0,0,-1,-1,Rockbiter Weapon,1
3,17,1,6,0,0,3,Flametongue Totem,1
4,36,2,0,0,-1,-1,Hex,1
4,17,1,0,"33,2",3,3,Windspeaker,0
5,17,2,1,0,-1,-1,Bloodlust,1
6,6,1,0,2,6,5,Fire Elemental,1
1,6,2,0,20,-1,-1,Lightning Bolt,1
1,0,1,0,20,3,1,Dust Devil,0
1,6,2,0,27,-1,-1,Earth Shock,0
1,6,2,7,20,-1,-1,Forked Lightning,0
2,"17,35",2,0,0,-1,-1,Ancestral Spirit,1
2,0,3,0,20,2,3,Stormforged Axe,1
3,"3,20",2,0,0,-1,-1,Far Sight,0
3,6,2,0,20,-1,-1,Lava Burst,1
3,35,2,0,20,-1,-1,Feral Spirit,1
3,17,1,9,9,2,4,Unbound Elemental,0
3,6,2,1,20,-1,-1,Lightning Storm,1
3,3,1,9,0,0,3,Mana Tide Totem,1
5,0,1,0,"31,20",7,8,Earth Elemental,1
5,0,3,0,"33,20",2,8,Doomhammer,0
8,0,1,0,"4,11,31,33",3,5,Al'Akir the Windlord,1
1,0,2,0,"10,20",-1,-1,Finders Keepers,1
2,36,2,1,0,-1,-1,Devolve,0
2,35,3,0,"20,2",2,2,Jade Claws,1
4,30,1,0,2,3,6,Jinyu Waterspeaker,1
4,35,2,0,0,-1,-1,Call in the Finishers,0
4,36,1,"5,9",0,3,5,Lotus Illusionist,0
4,"6,35",2,0,0,-1,-1,Jade Lightning,1
5,33,1,9,9,5,5,White Eyes,0
7,35,1,0,2,5,5,Jade Chieftain,0
0,6,2,0,0,-1,-1,Zap!,1
1,26,1,0,"31,2",0,1,Witch's Apprentice,0
1,0,2,0,10,-1,-1,Blazing Invocation,1
2,"17,26",2,0,0,-1,-1,Earthen Might,0
2,0,1,0,12,2,2,Ghost Light Angler,1
4,7,1,0,2,2,3,Totem Cruncher,0
7,3,1,"5,9",0,4,8,Bogshaper,0
9,"[x]<b>Battlecry:</b> Repeat all other
 
 <b>Battlecries</b> from cards you
 
 played this game <i>(targets
 
 chosen randomly)</i>.",1,7,2,6,6,Shudderwock,0
2,"7,35",2,0,0,-1,-1,Reincarnate,1
1,17,2,0,0,-1,-1,Primal Fusion,0
1,36,2,1,0,-1,-1,Evolve,0
2,<b>Battlecry:</b> Unlock your <b>Overloaded</b> Mana Crystals.,1,0,"20,2",3,2,Eternal Sentinel,0
2,6,2,0,20,-1,-1,Stormcrack,1
4,0,1,0,20,7,7,Flamewreathed Faceless,1
4,36,1,0,2,4,5,Master of Evolution,1
5,35,3,0,9,4,2,Hammer of Twilight,1
5,30,1,"5,9",0,4,6,Hallazeal the Ascended,0
6,20,1,0,31,5,5,Thing from Below,1
0,6,2,0,0,-1,-1,Backstab,1
1,17,2,0,0,-1,-1,Deadly Poison,1
1,6,2,0,0,-1,-1,Sinister Strike,0
2,"6,3",2,0,0,-1,-1,Shiv,0
2,31,2,0,0,-1,-1,Sap,1
3,"6,3",2,1,0,-1,-1,Fan of Knives,1
5,7,2,0,0,-1,-1,Assassinate,1
5,0,3,0,0,3,4,Assassin's Blade,1
6,31,2,0,0,-1,-1,Vanish,0
7,3,2,0,0,-1,-1,Sprint,1
0,"31,20",2,0,0,-1,-1,Shadowstep,0
0,20,2,0,0,-1,-1,Preparation,0
1,26,2,0,0,-1,-1,Pilfer,0
2,17,2,9,7,-1,-1,Cold Blood,0
2,6,2,9,7,-1,-1,Eviscerate,1
2,6,2,6,0,-1,-1,Betrayal,1
2,35,1,9,7,2,2,Defias Ringleader,1
2,0,1,0,"29,22",1,1,Patient Assassin,1
3,6,3,9,"2,7",2,2,Perdition's Blade,1
3,6,1,9,7,3,3,SI:7 Agent,1
3,6,2,9,7,-1,-1,Headcrack,0
3,17,1,9,7,2,2,Edwin VanCleef,1
4,"7,6",2,0,0,-1,-1,Blade Flurry,0
4,17,1,0,"29,2",4,4,Master of Disguise,0
6,31,1,9,7,5,3,Kidnapper,0
0,27,1,0,0,-1,-1,Counterfeit Coin,0
2,"6,35",2,9,7,-1,-1,Jade Shuriken,1
2,35,1,9,"9,29",1,1,Jade Swarmer,1
2,31,1,9,7,2,3,Gadgetzan Ferryman,0
3,0,1,0,0,5,1,Shadow Rager,1
3,26,1,9,0,2,3,"Shaku, the Collector",1
4,17,1,0,2,4,4,Shadow Sensei,1
5,17,1,9,0,5,5,Lotus Assassin,1
6,17,1,9,2,5,5,Luckydo Buccaneer,0
2,6,2,0,12,-1,-1,Cheap Shot,1
2,26,2,0,12,-1,-1,Pick Pocket,1
3,26,1,0,0,2,2,Face Collector,1
3,26,1,0,2,3,3,Blink Fox,1
3,17,1,9,7,2,4,Cutthroat Buccaneer,1
4,17,1,9,12,3,5,Mistwraith,0
4,32,3,9,16,2,2,Spectral Cutlass,0
4,"6,26",2,0,0,-1,-1,WANTED!,0
6,6,1,9,"25,7",5,3,Cursed Castaway,1
8,"4,35",1,7,2,6,6,Tess Greymane,0
4,31,1,7,9,5,5,Anub'ar Ambusher,0
1,17,1,9,7,1,2,Bladed Cultist,0
1,0,2,0,"10,9",-1,-1,Journey Below,1
2,26,1,9,9,2,2,Undercity Huckster,1
3,6,2,0,0,-1,-1,Shadow Strike,1
4,26,1,9,"2,9",3,2,"Xaril, Poisoned Mind",1
4,17,1,9,9,4,4,Southsea Squidface,1
5,"5,26",1,0,2,4,4,Shadowcaster,0
6,"6,5",2,0,0,-1,-1,Thistle Tea,1
0,"7,30",2,8,0,-1,-1,Sacrificial Pact,0
1,0,1,0,31,1,3,Voidwalker,1
1,7,2,8,0,-1,-1,Corruption,1
1,"3,6",2,8,0,-1,-1,Mortal Coil,1
1,"9,6",2,3,0,-1,-1,Soulfire,1
2,9,1,0,2,4,3,Succubus,0
3,6,2,0,0,-1,-1,Shadow Bolt,1
3,"6,30",2,0,0,-1,-1,Drain Life,0
4,6,2,0,0,-1,-1,Hellfire,1
6,6,1,1,2,6,6,Dread Infernal,1
1,17,1,9,29,0,1,Blood Imp,0
1,6,1,0,2,3,2,Flame Imp,1
1,26,2,0,0,-1,-1,Call of the Void,0
2,"6,17",2,0,0,-1,-1,Demonfire,0
3,24,1,0,2,3,5,Felguard,0
3,"7,17",1,0,2,3,3,Void Terror,0
3,3,2,1,0,-1,-1,Sense Demons,0
4,6,1,0,2,5,6,Pit Lord,0
4,20,1,5,0,0,4,Summoning Portal,0
4,"7,6",2,1,0,-1,-1,Shadowflame,1
5,"7,35",2,9,0,-1,-1,Bane of Doom,1
6,"7,30",2,0,0,-1,-1,Siphon Soul,1
8,7,2,1,0,-1,-1,Twisting Nether,1
9,"7,29",1,0,2,3,15,Lord Jaraxxus,1
3,6,1,9,0,5,5,Unlicensed Apothecary,1
3,17,2,0,0,-1,-1,Bloodfury Potion,0
4,17,1,9,2,5,4,Crystalweaver,1
4,"[x]<b>2:</b> The next Murloc
 
 you play this turn costs
 
 ?Health instead of Mana.",1,0,2,4,2,Seadevil Stinger,0
4,7,2,0,0,-1,-1,Blastcrystal Potion,1
6,26,1,5,0,6,6,Kabal Trafficker,1
6,6,2,1,0,-1,-1,Felfire Potion,1
7,6,1,1,2,6,6,Abyssal Enforcer,1
9,35,1,1,2,7,9,Krul the Unshackled,0
1,17,1,9,9,1,1,Witchwood Imp,0
1,"6,26",2,0,0,-1,-1,Dark Possession,0
2,32,2,1,12,-1,-1,Curse of Weakness,0
3,35,1,9,2,2,4,Duskbat,0
3,"7,17",1,0,2,2,2,Ratcatcher,0
4,6,1,5,0,3,6,Blood Witch,0
4,35,2,0,0,-1,-1,Fiendish Circle,0
5,17,1,9,2,4,6,Deathweb Spider,0
6,11,1,5,0,3,7,Glinda Crowskin,1
7,6,1,"1,9",2,4,4,Lord Godfrey,1
4,25,1,9,9,3,4,Voidcaller,0
0,35,2,0,0,-1,-1,Forbidden Ritual,1
1,35,1,9,9,1,1,Possessed Villager,0
2,"9,3",1,9,2,3,2,Darkshire Librarian,0
2,"29,20",2,0,0,-1,-1,Renounce Darkness,0
3,17,1,9,0,1,5,Darkshire Councilman,1
3,6,2,"1,7",0,-1,-1,Spreading Madness,0
7,6,1,0,2,7,7,Cho'gall,1
10,"7,3",2,1,0,-1,-1,DOOM!,1
